host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count
88123222,0,1,0.88,1,2
5018866,0,,,0,2
51589894,0,,,0,1
131129373,0,,,0,1
32877137,0,,,0,1
12807196,0,,0.33,0,1
48860568,0,,,0,1
123905089,3,0,,0,5
337425,0,,,0,3
54803159,0,1,0.99,1,5
134602552,0,,,0,2
992769,0,,,0,2
427245146,0,1,1,1,10
143349224,0,,,0,1
135758433,0,,,0,3
11488107,0,,,0,4
157342721,0,,,0,3
40736340,1,1,0.83,0,2
27666521,0,,,0,1
106268667,0,,,0,1
41828413,0,,,0,1
149478519,0,,,0,1
5575015,0,1,0.86,0,2
204658759,0,,1,0,1
10712608,0,,,0,1
27275584,0,,1,0,1
159061863,0,,,0,1
38171053,0,,1,0,1
10788187,0,,,0,1
132883030,0,,,0,5
146402011,0,,,0,1
147957704,0,,,0,1
267670452,0,1,0.99,0,7
156369583,0,,,0,3
148114279,0,,,0,1
35648864,0,,,0,3
29690034,0,,,0,4
31562660,0,,1,0,1
19742802,0,,,0,8
6026103,0,,,0,2
179247193,1,1,,0,1
52132392,0,,,0,2
102382712,0,,,0,2
77149056,2,1,1,0,1
6314636,0,1,0.86,1,1
186949695,0,,,0,2
17890808,0,0.94,0.99,1,3
63103707,0,,,0,2
242544803,3,0,1,0,4
103004779,0,1,1,1,2
129664318,0,,,0,1
10831239,0,,,0,2
86404331,0,,,0,1
164560189,0,,,0,1
197751485,0,,0.97,1,8
40151473,0,1,0.95,0,6
73090623,0,,,0,1
161325053,0,,,0,1
152877106,0,,,0,2
11159080,0,1,1,1,1
1868559,0,1,0.74,0,3
727181,0,,,0,2
1620469,0,1,0.87,0,3
20437696,0,,,0,1
42037020,0,,,0,3
310802925,0,1,0.93,1,26
164458573,0,,,0,1
21818225,0,,1,0,1
166111055,0,,,0,1
111831128,0,,,0,1
197830439,0,,,0,1
9961576,0,1,0.99,1,5
124876456,0,,,0,1
23088592,0,,,0,2
6089172,1,0.6,1,0,3
215709369,0,,,0,1
100088112,0,0.93,0.99,1,1
158723908,0,,0,0,1
13044882,0,1,0.97,1,1
9940469,2,0.5,,0,2
437572886,0,1,1,0,8
81562262,0,,,0,3
120657,2,1,0.92,1,3
83822497,0,1,1,0,1
165854169,0,,,0,3
52730862,0,,,0,3
15233364,0,,,0,1
131675204,1,1,0.97,0,2
11984095,0,1,1,0,1
6928041,0,,,0,1
442880064,0,1,0.9,1,1
39347769,0,,,0,1
118447731,0,,,0,1
201300526,0,,,0,1
228584495,0,,,0,1
24595943,0,,,0,2
109407921,0,1,1,1,1
9215571,0,,,0,1
117715638,0,1,1,0,2
1578490,2,1,0,0,2
275388077,0,1,0.95,1,31
13936199,0,1,,0,2
8312807,0,1,1,1,3
273437032,1,1,0.78,1,1
199232700,0,,,0,2
151597308,0,1,1,0,3
4580943,0,,,0,1
39293336,0,1,1,0,3
238167042,0,,,0,2
153781020,0,1,0.96,1,3
81742821,0,,,0,2
181359982,0,1,1,1,2
58250315,0,,,0,1
268204353,0,,,0,1
102379558,0,,,0,2
248252713,0,,,0,1
13529122,1,1,0.67,0,4
251216472,0,,,0,2
126852064,0,,,0,1
17268083,0,,,0,5
274947524,0,,,0,2
178359371,0,,,0,2
9635417,0,1,1,0,1
139557062,0,,,0,1
47698426,0,,,0,1
52480357,2,1,1,1,2
20293563,0,,,0,1
433027957,0,1,1,0,3
97016411,1,1,1,0,2
152401011,0,,,0,1
56345388,0,,0,0,3
226164203,0,,,0,2
217531180,0,,,0,3
195070850,0,,,0,1
25276597,0,,,0,1
27072779,0,,,0,13
11946998,0,,,0,8
11458063,0,,,0,2
359320,0,,,0,2
148334470,0,,1,0,2
67978523,0,1,1,0,12
151788263,0,,,0,3
38011365,0,,,0,1
17379381,0,,,0,1
305529779,0,,,0,2
37142461,0,,,0,1
281675769,0,1,1,0,4
13829570,0,,,0,1
66084868,2,1,1,0,2
311492475,0,,,0,1
5786679,0,,1,0,1
44308386,0,,,0,1
343540322,0,,,0,1
55177453,1,1,0.67,1,1
16951458,0,,,0,2
76836233,0,1,1,0,1
314925336,0,,,0,2
317499331,0,,,0,2
318771774,0,,,0,1
107166616,3,0,,0,1
15992895,0,,,0,1
230282245,0,,,0,2
34795662,1,0.87,0.85,1,2
324075302,0,,,0,1
362264772,0,,,0,1
13974537,0,,,0,7
33164991,2,1,0.43,0,11
1961564,0,,,0,1
372305273,0,,,0,2
481343026,0,1,1,1,2
330315777,0,,,0,2
24683055,0,,,0,1
26256718,0,,,0,2
281565058,0,,,0,4
216490343,0,1,1,0,2
282202357,0,,,0,1
148737852,0,,,0,1
117860923,1,1,1,0,1
73450918,0,,1,0,3
337356848,1,1,0.8,0,1
7725823,0,,,0,1
168416,0,,,0,1
39389572,1,1,0.91,1,2
283539300,0,1,1,1,1
293858218,0,,,0,1
392525096,0,,1,0,1
263911139,0,,,0,2
14887965,2,0.67,0.5,0,1
34611334,0,,,1,7
415362392,0,,,0,1
644770,0,1,0.9,1,1
119147091,3,0.25,0.33,0,1
84737379,0,,,0,1
413399576,0,,1,1,2
375359662,0,,,0,1
66214274,2,0.5,0,0,1
76054041,0,,,0,18
98200812,0,,,0,2
342227160,0,1,0.93,1,30
64232147,0,,,0,1
379315717,0,,,0,1
21084715,2,0.67,0,0,1
26014492,0,,,0,4
125725621,0,,,0,2
16377042,0,1,1,0,3
213837449,0,,,0,7
5485423,0,1,1,1,1
3382311,0,1,0.86,0,2
135878901,0,1,1,1,1
86965276,0,,,0,1
11025676,1,1,0,0,7
98676158,0,,0,0,2
9653149,1,1,0.67,0,1
438410855,0,,,0,1
26116584,1,1,0.5,0,1
9419684,0,0.96,0.83,0,454
281556230,0,0.9,0.94,0,3
9148285,0,1,1,1,1
127089108,0,,,0,1
107382,0,1,0.96,1,3
386156632,0,,0,0,3
407079825,0,,1,0,1
15811971,0,1,0.97,1,10
333401520,3,0,,0,2
2946404,0,1,0.92,0,2
88763262,0,1,,0,2
421059277,2,0.8,0.83,1,5
29241023,0,1,1,0,7
425217548,0,1,0.99,0,4
113506,0,1,1,0,1
408242435,0,0.87,0.96,0,15
74386873,0,1,0.98,0,1
43544346,0,1,0.91,0,1
144310706,0,1,,0,1
239012969,1,1,0.83,0,2
8143694,0,1,0.92,0,2
490971980,0,1,1,0,5
463767695,0,1,1,1,2
60608829,0,1,1,1,4
337687412,0,,0.2,0,1
399683382,0,,,0,2
28887061,0,1,1,0,1
443760269,0,1,0.67,0,1
145166892,0,1,1,1,1
43064999,0,1,0.75,0,1
9706543,0,,,0,1
303961914,0,,1,0,1
70084969,0,1,1,1,1
376068249,0,1,1,1,3
25976619,0,1,0.17,0,3
367030224,0,0.96,0.99,0,2
5818761,1,1,1,0,4
497499645,0,0.89,1,0,5
491590799,0,1,1,0,1
452524165,0,1,1,1,1
118055008,0,1,1,1,4
3047570,2,1,0.67,0,1
1638750,0,,,0,1
17576226,0,,,0,7
76665249,0,,,0,1
56934218,1,1,1,0,3
103741262,0,,0,0,1
456838331,0,1,0.98,1,2
314578796,3,0,,0,4
492157183,1,1,,0,2
4592478,1,1,0.93,1,1
345211361,0,1,0.97,1,2
487743407,0,0.99,1,0,6
34659552,0,1,1,1,2
19219800,0,,,0,1
493211815,2,0.67,,0,1
47748075,0,,,0,2
493182382,0,1,1,0,1
106090789,0,1,0.5,0,3
351845627,2,0.5,0.33,0,4
90338757,0,1,0.95,0,3
457729793,0,0.89,0,0,1
347273937,0,1,1,0,3
2433283,0,,,0,2
125372090,1,1,0.93,1,9
211034176,0,1,0.96,0,1
169975874,0,,0,0,1
408152189,0,1,1,1,8
118558211,3,0,,0,1
36643919,0,,,0,2
99284916,0,0.63,1,0,1
218634024,0,1,0.17,0,2
45023447,2,1,0.65,1,1
6456493,2,1,1,0,2
35251567,0,1,1,1,3
3260313,1,1,0.91,1,3
20374673,0,,1,0,1
51843892,1,1,1,1,3
99303647,0,,,0,5
481828451,0,1,1,1,2
96740014,1,1,0.88,1,4
17157632,0,,,0,1
500860415,1,1,0.75,0,2
263738906,0,1,0.96,1,4
3860978,0,,,0,5
76936750,0,1,1,0,5
12341117,0,,,0,1
465050147,0,1,0.98,0,16
59802916,0,0.99,0.88,0,223
22260521,0,1,0.99,0,11
7615885,3,0,1,0,9
51752266,0,1,1,0,1
205550577,0,1,1,1,3
492424606,0,1,0.88,0,1
397263424,0,1,0.92,1,1
61133328,0,,,0,1
5875424,0,,,0,2
67673910,0,,,0,1
446899775,0,1,1,1,1
372090496,0,1,0.91,1,5
229293723,0,1,0.96,0,2
21383213,0,1,0.67,0,5
45248498,0,1,0.91,1,4
160106273,0,1,1,1,2
7991342,0,1,0.84,1,5
37446292,0,1,0.96,1,1
11607016,2,1,0,0,1
20489945,0,1,0.88,0,1
147213337,0,1,0.75,0,5
9442068,0,1,1,1,3
315682130,0,1,0.67,0,3
66685810,0,,0.5,0,1
4079027,0,,0,0,3
269323664,0,,,0,1
4120944,0,1,1,1,1
170106431,0,1,0.67,1,2
127369,0,1,1,1,5
13816520,0,,,1,1
2841110,0,1,1,1,9
1794266,1,0.94,0.98,1,2
182322942,0,1,0.88,0,1
154855781,3,0,0,0,3
98714490,0,1,1,0,1
9298900,0,1,0.96,0,1
446399029,0,1,0.98,1,1
93423420,0,,,0,1
17265254,0,1,1,1,6
88362511,0,0.91,1,1,1
270423705,2,1,1,0,1
401312008,1,1,1,0,11
114760257,0,1,0.96,1,2
84319973,0,1,1,1,4
27624148,0,,1,1,1
267478319,0,1,0.99,1,2
85734484,2,1,0.67,0,1
16399943,0,1,0.8,1,6
31545415,0,,,0,1
328550062,0,1,1,1,2
54728323,0,,,0,1
193490396,0,1,1,1,3
175845481,1,1,1,0,2
11486027,0,1,1,1,5
34449845,0,1,0.5,0,3
513545,0,1,,0,1
236758,0,1,0.91,1,2
75077006,1,1,0.67,1,1
356021139,0,1,0.99,0,9
470644787,0,1,0.97,0,1
17424443,0,1,1,1,4
1141083,0,,1,1,2
138419656,1,1,0.67,0,1
36876608,0,1,0.97,1,2
22663351,0,,0.29,0,1
57338058,1,1,0.94,1,9
459237190,0,1,0.8,1,1
64480681,2,0.9,0.5,0,2
3925310,0,,,0,3
33327793,0,1,1,1,1
85760142,1,0.86,0.84,0,1
52436823,1,1,0.94,1,1
132000359,1,1,0.5,0,2
384329850,0,1,1,0,2
488646397,0,1,1,0,2
364599801,0,0.88,0.94,0,21
69134938,1,1,0.85,1,1
1502367,1,1,1,0,4
138794099,0,,0,0,1
322057892,0,1,1,1,2
83739724,1,1,1,0,2
94868714,1,0.9,0.88,1,2
353095650,0,,1,0,2
221580801,0,1,0.98,1,2
231728168,0,1,0.95,1,5
341909529,0,,1,0,2
363185204,0,0.86,1,0,1
53965100,0,1,1,0,2
4517637,0,1,0.97,1,10
24045841,0,1,0.63,0,2
10165009,0,1,1,0,8
11852389,0,,,0,3
149617420,0,1,0.92,1,3
27603631,1,1,0.83,1,8
428110864,0,1,0.99,1,5
656587,2,0.8,0.5,0,3
16072314,0,,0,0,1
257046796,0,,,0,3
56631491,0,,,0,2
64526679,0,,,0,1
60514667,0,,0,0,1
176482458,0,1,1,1,4
500216989,0,,,0,1
9543663,0,1,0.97,1,1
469817021,1,1,0.92,1,3
432920337,0,1,1,1,3
437588709,0,1,1,0,2
451070900,0,1,0.97,0,3
42701304,0,,,0,5
1204722,2,1,0.96,1,3
267936152,0,1,1,1,3
156855290,0,,,0,11
72748014,0,1,0.96,1,1
401433155,0,1,0.94,0,1
410191659,0,0.99,0.99,1,11
24716253,0,1,0.99,1,1
398043245,1,1,0.98,0,2
294611640,0,0.93,0.98,0,5
8709850,0,1,1,0,1
53755009,0,,,0,44
476252514,0,1,1,0,1
485519401,0,,,0,2
91059772,0,,1,0,1
461242555,0,0.94,0.67,0,6
24900079,0,,,0,2
256741977,0,1,0.59,0,12
302221,2,1,1,0,1
175684720,0,1,0.99,1,4
106941010,0,0.97,0.99,0,19
394419007,0,0.94,0.96,0,3
244186,0,1,1,0,10
74275419,0,,0.33,0,1
2530330,1,1,1,1,2
31694748,0,,1,0,1
4010882,2,1,0,0,2
9393188,0,1,0.89,1,11
3770554,0,0.9,0.91,0,3
430958062,0,,1,0,1
25361339,0,1,0.98,0,6
190898453,0,1,1,1,2
25372259,0,1,1,1,1
85640813,1,1,1,0,1
477696950,0,,1,0,1
153782977,2,1,0,0,1
250886,0,1,1,1,6
887612,0,1,0.6,0,2
11294957,0,,0.75,0,2
2505477,1,1,0.97,0,3
71206600,0,1,1,1,1
7309140,1,1,0.98,1,4
9761213,0,1,1,1,1
464249575,0,1,1,1,4
257902718,0,1,0.91,1,1
48709189,0,1,0.98,1,4
88824472,0,1,,0,1
79090892,0,1,0.69,1,3
346798291,0,1,1,0,2
170272076,1,0.67,0,0,8
55726802,0,,,0,1
5149499,0,1,1,0,1
5390998,0,,,0,2
6726902,0,1,0.97,1,3
409995603,0,0.8,1,0,10
1305568,3,0.5,0.93,0,3
52465662,0,1,0.99,1,4
24088386,0,,0,0,2
72567217,0,1,1,1,2
20340517,3,0.33,1,0,2
99808752,0,1,0.99,1,12
270392595,0,1,0.67,0,2
176862750,0,,,0,1
211172081,0,,,0,1
414560911,1,0.8,0.89,0,2
268603889,0,,1,0,3
78136086,1,1,0.43,0,6
298013329,1,0.8,0.44,0,5
13566359,1,1,0.88,1,7
415301544,1,1,1,1,6
71187698,0,,,0,1
92924184,0,1,0.91,0,2
334263941,0,1,1,1,10
474671610,1,1,1,0,2
80125442,2,0.5,1,0,4
151156806,0,1,1,0,4
2647813,0,1,1,1,1
332321860,0,1,1,1,3
174089211,1,1,0.98,0,7
169774834,0,,,0,2
8306139,0,1,1,1,2
32453279,0,1,1,1,1
13870525,0,1,1,1,4
53952884,2,1,0.5,0,6
17379229,0,1,1,0,4
31374204,2,1,1,0,1013
231707759,1,1,0.97,1,1
255672046,1,1,0.96,1,1
130915247,0,1,0.5,0,2
43365930,0,1,1,0,4
239829239,0,1,0.92,0,8
13712362,0,1,0.98,1,5
464661356,2,0.57,0.5,0,6
492277615,0,1,0.98,0,2
22415351,0,1,0.92,1,2
177333046,0,,,0,13
10156476,1,1,0.6,0,11
32644403,0,1,1,1,2
15521554,0,,1,0,1
64320803,0,1,1,0,4
133998974,0,,0.75,1,1
44938000,0,0.9,0.83,0,1
101526,0,1,0.99,1,5
11771583,0,,,0,3
495280045,0,1,1,0,1
201361898,0,,,0,1
6277791,0,,0.67,0,5
229286997,0,1,1,1,2
31803244,0,1,0.82,0,19
435273345,0,1,1,0,4
5088942,0,1,0.98,1,15
1155298,0,,,0,1
31174815,0,1,1,0,8
124327841,1,0.75,0.33,0,1
3389135,0,,,0,1
17987614,0,1,1,1,2
179166975,0,1,1,1,1
17161209,0,1,1,1,2
27615968,0,,,0,2
312413711,2,0.78,1,0,5
12009571,0,1,0.99,1,2
483990836,0,,,0,1
224236444,2,1,1,0,1
446189668,0,,,0,1
304070,0,,0,0,2
31183101,0,1,0.96,1,4
308389373,0,1,1,1,2
486110888,1,0.9,1,0,2
110346615,1,1,0.97,0,1
63118973,0,1,0.98,1,1
268161924,1,1,1,0,1
485826494,0,,,0,2
82973545,0,1,0.98,0,16
265462526,0,1,1,1,2
6415621,0,1,0.98,0,2
82333524,0,1,0.97,0,4
160676882,0,,,0,2
462832102,0,1,1,0,1
2822669,1,1,0,0,3
71044391,3,0,0,0,5
389387205,0,1,0.9,1,2
398165939,0,1,0.91,1,3
7231358,0,,0.75,1,1
385925497,0,1,1,1,3
52109,0,,,0,1
292382921,0,1,0.92,0,4
10641979,0,0.7,0.97,0,17
143914096,0,1,1,0,1
50776535,0,,,0,1
71556558,0,1,1,1,3
12270641,0,0.86,0.95,0,2
256105422,0,1,1,1,1
404241967,0,1,1,0,1
68418095,0,,,0,5
50765153,0,1,1,0,6
43725295,1,1,0.82,0,2
35826836,0,1,0.95,0,2
55067734,0,1,1,0,9
39959779,0,1,0.88,0,8
23592617,0,,,0,1
488781076,0,1,1,0,23
179560906,0,1,1,1,1
173396789,0,1,0.97,1,3
447128245,0,1,1,0,1
439392067,0,1,0.98,0,8
54689145,0,1,1,0,3
163653288,0,1,0.43,1,5
136136059,0,0.9,0.98,0,3
3914542,2,1,1,0,2
24975340,0,1,1,1,6
139901081,1,1,1,1,5
82535300,0,,,0,1
5989828,0,1,1,0,3
502336037,0,0.83,0,0,2
52371438,0,1,0.99,1,1
5650558,0,,,0,1
88876917,0,1,1,0,2
123308642,0,1,1,0,1
295566733,0,1,0.92,1,1
359895207,0,1,1,0,1
88380923,0,1,0.95,1,1
370159974,0,0.96,0.97,0,2
538046,0,1,0.9,1,1
264102104,2,1,0.88,0,2
5018669,1,1,0.86,1,1
10061300,0,1,1,0,1
202894708,0,1,1,0,2
24009362,0,,,0,5
43048302,0,0.93,0.99,0,6
352801912,0,0.8,0.4,0,48
392111223,0,,,0,1
480898029,0,0.92,0.83,0,6
17944041,0,1,0.97,1,1
464779482,0,1,1,1,1
70564610,0,1,0.95,0,4
319650400,0,1,0.92,0,2
35013088,0,1,1,1,2
478942433,0,1,1,0,1
457116389,0,1,1,1,3
100960234,0,,,0,20
446935936,0,1,1,0,1
110389839,0,1,1,0,11
87176242,0,0.9,0.97,1,1
13974767,0,,,0,2
69437528,0,1,1,0,4
112929366,0,1,0.91,0,2
9579526,1,1,1,0,2
5308092,0,1,1,0,2
61334137,0,,,0,1
487776616,0,1,1,0,1
12000813,0,,,0,7
33077332,0,,,0,1
37679017,0,1,0.93,1,5
465874771,0,1,0.98,1,3
78970096,3,0,0,0,3
58274867,0,,0.6,1,2
127872519,1,1,0.95,0,8
94566555,0,1,1,0,1
100841421,2,1,0.8,0,1
95002325,0,1,0.55,0,1
491468779,0,1,0.75,0,4
29814906,0,1,1,1,4
175864209,0,1,0.99,1,4
49119691,2,0.5,0.76,0,3
499429802,0,1,1,0,4
381892471,0,1,,0,4
66458695,1,0.81,0.2,0,2
137835031,1,1,1,1,1
127071228,1,0.83,0.61,0,8
381325717,1,1,0.81,1,2
263082181,1,1,0.86,0,2
56727552,0,1,0.99,1,1
7247965,2,1,0.91,0,2
145686965,0,1,0.98,1,1
33231304,0,1,1,0,2
420475693,0,1,0.95,1,4
215971474,0,1,1,0,6
71878038,0,,,0,5
460050247,2,1,1,1,1
295847869,1,1,0.5,0,2
48580998,0,1,0.75,0,1
11817384,0,1,1,0,6
89738445,0,1,1,0,1
21797987,0,1,0.94,1,1
458833458,0,1,0.8,1,1
31859565,0,,,0,5
502842196,0,1,1,0,1
40020873,0,,,0,1
479809173,0,0.89,1,0,1
20380478,0,1,1,0,2
437218972,0,1,0.77,0,3
23050044,0,0.9,0.96,1,3
51099856,0,,,0,1
25148095,0,,1,0,10
70393518,0,1,1,1,5
59103543,1,0.83,1,1,1
152333906,0,,,0,2
163766764,0,1,0.96,1,1
6571532,0,1,0.97,1,1
294451012,0,0.92,0.85,0,7
427244629,0,1,1,1,2
493031052,0,1,0.95,0,1
3294602,0,1,0.75,0,1
424725756,0,,,0,2
339090247,1,0.88,0.71,0,4
102643295,0,,,0,2
146399671,0,1,0.99,1,2
133409403,0,1,0.98,1,2
163463758,1,1,0,0,4
10038684,0,1,0.96,1,1
472063277,2,0.86,1,0,1
193555023,0,1,1,0,16
58112822,0,,,0,2
4408146,0,,,0,1
37159212,0,1,1,1,3
146556792,0,1,0.5,0,1
457611049,0,1,1,0,1
331243175,0,1,0.98,1,1
90835185,0,1,0.82,0,2
487916749,1,0.9,0.89,0,2
3473443,0,1,1,0,3
335133727,0,1,1,0,1
94842775,1,1,0.9,1,3
187686975,2,1,,0,2
460647162,0,,,0,3
53556240,0,1,1,0,1
213854415,0,,1,1,1
43969287,0,,,0,2
41223310,1,0.9,0.98,0,2
19014028,1,1,1,0,1
45928029,2,1,0.8,0,1
5126451,1,1,0.83,1,31
91479289,0,1,0.99,1,2
342379760,0,,,0,2
80940367,0,1,1,0,2
9756899,0,1,1,0,2
232003737,0,1,1,1,4
434029494,0,1,1,1,1
6080611,0,1,,0,10
181675272,2,0.5,0.8,0,1
414121675,0,1,0.87,1,2
57315867,0,1,1,0,3
24087488,0,,0.5,0,4
1604905,0,,1,0,8
6008676,0,1,,0,1
11924727,1,1,1,0,3
18891062,0,1,0.98,1,1
80452441,1,1,,0,3
10735858,0,,,0,1
431762207,0,1,0.94,1,1
278296819,2,1,0.33,1,2
72611199,0,1,1,0,1
1106156,0,1,1,1,1
418619014,1,1,1,0,1
80747839,0,1,0.88,1,3
26445146,1,1,0.91,1,1
4390648,0,1,,0,4
135319582,1,1,1,0,2
25261072,0,1,1,1,2
269102876,0,,,0,3
230943,1,1,,1,1
395120572,1,1,0.91,1,1
6642778,1,1,0.87,1,1
51076552,0,1,1,0,1
329694026,0,1,1,1,1
32442238,2,1,1,1,2
118587120,1,1,1,1,1
2244905,2,1,0,0,1
84687826,0,,0,0,1
265929273,0,1,1,0,2
387325510,0,1,1,0,4
11517727,0,,1,1,1
134265080,0,1,0.78,1,1
428432818,0,1,1,1,2
242121987,0,,,0,2
338755516,1,0.86,0.9,0,1
497071898,0,1,1,0,3
175724884,1,1,,0,3
257485227,0,1,0.98,0,3
160356971,0,,1,0,2
394147865,0,1,0.96,1,5
151462047,0,1,0.98,0,1
310007695,0,1,0.92,1,1
231169102,0,1,1,0,1
57477499,1,1,1,0,2
185432242,0,1,1,0,5
40478788,0,1,0.98,0,2
41661215,0,,1,0,1
41952159,0,1,0.98,1,7
16438135,0,1,0.97,1,3
56845956,0,1,0.75,0,1
104267707,0,0.97,0.96,1,36
495928488,1,1,1,0,1
149740552,2,1,1,1,2
4763743,0,1,1,1,2
35215270,1,1,1,1,14
36487409,0,1,0.93,1,1
80737218,0,,1,1,1
2002249,3,0,,0,2
24442862,0,1,0.91,0,4
117650729,0,1,1,0,1
8134754,0,1,0.86,0,1
384164074,0,,,0,4
46585329,0,1,1,0,3
3352800,0,1,1,1,4
57825325,0,1,1,1,1
153403330,0,1,1,1,1
7548530,0,1,0.88,0,2
119041827,0,,,0,1
417683784,0,1,1,0,1
230210015,0,1,0.97,0,3
399731763,0,0.9,0.9,1,4
26808438,1,1,0,0,1
48178636,0,,,0,1
86177236,1,1,0.96,1,3
116756893,0,1,0.97,1,2
190395289,2,1,0.96,1,2
151712693,0,1,1,0,3
23212242,1,1,0.95,1,2
1455877,0,,0.33,0,1
9443058,0,1,0.91,0,40
84518284,0,1,0.93,0,1
2856004,0,,,0,7
27642907,0,,,0,2
112148248,1,1,0.33,0,3
445063371,0,,,0,1
1421946,0,1,0.96,1,5
246704877,0,1,1,0,1
5077586,0,1,0.98,0,3
7321832,2,1,1,1,3
136676785,0,1,0.67,0,1
3298804,3,0,0.58,0,5
115724111,0,1,0.4,1,6
487725929,0,1,0.93,0,4
471895465,0,1,1,0,1
10435773,2,1,1,0,1
2025805,0,1,1,1,2
423175976,0,1,0.94,0,2
30835441,0,,,0,1
429011,0,,,0,2
487330340,3,0,,0,2
6424596,0,1,1,0,2
39374240,0,,,0,1
435549732,1,1,1,0,1
118244104,3,0.33,0.5,0,2
178339821,0,1,0.83,1,2
114011492,0,1,1,0,7
53079697,0,1,0.87,0,5
13741045,0,1,0.97,1,1
191424755,0,1,0.99,1,1
403875806,0,1,1,1,1
78070387,0,,,0,1
5874146,0,1,0.96,1,2
58750988,0,1,1,0,1
2676887,0,,,0,2
9581963,1,1,1,1,1
3393312,0,,0.67,0,1
97174601,0,,,0,3
175956826,0,1,0.5,0,1
49577467,2,1,,0,1
85181458,0,1,1,1,2
40909450,0,1,0.78,1,4
32856363,0,1,1,1,2
46567903,0,1,0.84,1,1
1609358,0,1,0.98,1,1
487866478,0,1,1,0,3
1484844,0,,,0,8
1597048,0,1,0.83,0,2
141224063,0,1,0.98,0,1
10180159,1,1,0.85,1,2
83577588,2,1,1,0,3
2715302,0,1,0.99,1,2
338974589,0,1,0.97,0,3
49655431,0,1,0.98,0,19
201232,0,1,1,0,1
151408634,0,,,0,3
430245617,1,1,1,1,1
88067632,0,1,1,1,1
1119529,0,1,1,1,2
11911853,0,1,0,0,2
77585650,0,1,1,1,3
201573968,1,1,0.67,0,3
264829881,2,0.8,1,0,1
427962524,0,,1,0,1
99552840,0,,,0,1
9576992,0,1,0.98,1,1
158864307,2,1,0.67,1,8
106356753,0,1,0.96,1,2
21304470,0,1,0.86,1,4
35512879,0,1,1,1,2
120652762,2,0.5,0.82,0,4
97341572,2,1,1,0,4
50415409,0,,1,1,7
391689643,0,1,0.94,0,1
369891191,2,1,0.95,0,1
168116,0,,,0,14
1969645,2,1,0.67,0,1
36116909,1,1,0.69,0,1
45036666,1,1,0.93,1,1
175186908,0,,,0,1
94861023,0,0.93,0.75,0,3
478195017,0,,1,0,2
19009065,0,,,0,2
71200361,0,1,1,1,2
8701468,0,,,0,3
33467826,0,,,0,1
21423741,0,,,0,1
48700595,0,,,0,1
41416749,0,,,0,1
37574531,0,,,0,1
66654497,0,,,0,1
16307670,2,1,0.9,1,1
42618915,1,1,1,0,6
218144935,0,1,1,1,1
81669811,0,,,0,2
447926087,2,1,1,0,1
67269883,0,1,0.91,1,1
10174089,0,1,0.96,0,1
36835955,0,1,1,1,5
13900562,0,,,0,1
280436018,0,1,,0,2
5468551,0,,,0,1
39301661,0,,,0,2
138384073,0,,,0,1
2892483,0,1,1,0,4
43980046,0,1,1,0,1
31230100,0,,1,0,6
18344707,0,1,0.99,1,4
124652200,0,1,0.85,0,2
184299018,0,,,0,1
48259430,0,,,0,2
42082091,0,,,0,2
199270095,0,,,0,3
29233955,0,,1,0,3
48062077,0,1,1,0,2
209323229,0,,,0,1
90819755,0,1,1,0,1
357166242,1,0.83,0.5,0,3
32144294,0,,,0,1
494675594,0,,,0,1
225436070,0,1,0.98,1,1
47036972,0,,,0,2
230447632,0,,1,0,2
19811323,0,1,0.96,1,1
339301752,0,1,0.99,0,1
75893279,0,,,0,2
86653240,0,,,0,5
973041,0,,,0,2
11412747,0,,,0,3
391634388,0,,,0,5
119139539,1,1,0.86,1,2
22465715,0,1,0.8,0,3
57900051,0,1,0.93,0,1
467640655,0,0.98,1,1,5
373628646,0,,,0,3
459308616,0,1,0.93,0,1
33015531,2,1,0,0,2
477396321,0,,1,0,1
98775185,0,,,0,1
75835532,0,1,0.9,0,1
34405426,0,1,0.98,1,3
249426084,0,1,1,1,13
95939854,0,1,1,0,9
106421421,0,1,1,1,5
458498839,0,1,,0,1
450396627,0,1,1,0,5
348138840,0,1,,0,1
2960030,1,1,0.96,1,4
159510012,2,0.86,0.57,0,25
63971935,2,1,1,0,1
47046363,0,1,1,1,30
16593455,0,1,0.96,1,17
17367123,0,0.7,1,0,2
291209162,0,1,1,0,7
247718920,1,1,,0,2
100833462,1,0.75,0.58,0,1
6235613,2,1,1,0,3
7168079,2,1,0.25,0,1
473182787,0,,1,0,7
501911785,0,1,1,0,2
382926106,0,1,1,0,5
412091867,0,1,1,0,1
311465369,0,1,1,0,1
5523906,0,0.94,0.97,0,3
141408915,2,0.5,,0,2
63315702,0,,,0,3
87715325,1,1,0.8,0,1
267165589,0,,1,0,1
94868006,0,1,1,1,1
381117359,0,1,1,1,1
198002355,0,0.8,0.96,0,5
2466420,0,1,1,0,3
5587616,0,,,0,4
76667871,1,1,1,1,2
5886918,2,0.5,1,1,2
209721734,0,0.94,0.38,0,2
5272549,0,0.8,1,1,4
95035243,2,1,,0,3
271095089,1,1,1,0,3
498732,2,1,0.77,1,3
109897922,2,1,0.17,0,1
19703284,0,1,1,0,2
24701670,2,0.67,0,0,15
229920950,0,1,0.75,1,2
50378262,2,0.6,1,0,4
129799061,0,1,0.99,1,1
32998022,0,1,0.95,1,2
4811929,0,1,,0,6
